FACILITY_NAME,FACILITY_ID,USER_EMAIL,USER_ACTUAL_COMPANY_NAME,USER_ACTUAL_COMPANY_ID,USER_SCAC,USER_DATA
1-Ayman's Facility - mat but no prod,Rk1fNTMyMzU=,arunkarthidfdsf2132342332@yopmail.com,AMDYSelfSignupCompany,amdyselfsignupcompany,[],"{'id': 43376, 'company_id': 'shipper-sera', 'actual_company_id': 'amdyselfsignupcompany', 'actual_company_name': 'AMDYSelfSignupCompany', 'fm_user_id': 'coghjb7bokgr0e4ljjo0', 'email': 'arunkarthidfdsf2132342332@yopmail.com', 'name': 'Arun karthi', 'roles': [{'id': '4879', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2024-04-18T13:01:32.439978Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-18T13:01:32.439978Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
1-Ayman's Facility - mat but no prod,Rk1fNTMyMzU=,arunkarthidf4353dsf2132342332@yopmail.com,AMDYSelfSignupCompany,amdyselfsignupcompany,[],"{'id': 43377, 'company_id': 'shipper-sera', 'actual_company_id': 'amdyselfsignupcompany', 'actual_company_name': 'AMDYSelfSignupCompany', 'fm_user_id': 'coghjffbokgr0e4ljjs0', 'email': 'arunkarthidf4353dsf2132342332@yopmail.com', 'name': 'Arun karthi', 'roles': [{'id': '4879', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2024-04-18T13:01:49.344628Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-18T13:01:49.344628Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
1-Ayman's Facility - mat but no prod,Rk1fNTMyMzU=,arunkarthidf44335353dsf2132342332@yopmail.com,AMDYSelfSignupCompany,amdyselfsignupcompany,[],"{'id': 43378, 'company_id': 'shipper-sera', 'actual_company_id': 'amdyselfsignupcompany', 'actual_company_name': 'AMDYSelfSignupCompany', 'fm_user_id': 'coghjjfbokgr0e4ljk10', 'email': 'arunkarthidf44335353dsf2132342332@yopmail.com', 'name': 'Arun karthi', 'roles': [{'id': '4879', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2024-04-18T13:02:05.361397Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-18T13:02:05.361397Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
1-Ayman's Facility - mat but no prod,Rk1fNTMyMzU=,arunkarthidf44335353d3242sf2132342332@yopmail.com,AMDYSelfSignupCompany,amdyselfsignupcompany,[],"{'id': 43379, 'company_id': 'shipper-sera', 'actual_company_id': 'amdyselfsignupcompany', 'actual_company_name': 'AMDYSelfSignupCompany', 'fm_user_id': 'coghkd7bokgr0e4ljke0', 'email': 'arunkarthidf44335353d3242sf2132342332@yopmail.com', 'name': 'Arun karthi', 'roles': [{'id': '4879', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2024-04-18T13:03:48.213183Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-18T13:03:48.213183Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
1-Ayman's Facility - mat but no prod,Rk1fNTMyMzU=,arunkarthitest@yopmail.com,AMDYSelfSignupCompany,amdyselfsignupcompany,[],"{'id': 43380, 'company_id': 'shipper-sera', 'actual_company_id': 'amdyselfsignupcompany', 'actual_company_name': 'AMDYSelfSignupCompany', 'fm_user_id': 'coghlq7bokgr0e4ljl30', 'email': 'arunkarthitest@yopmail.com', 'name': 'Arun karthi', 'roles': [{'id': '4879', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2024-04-18T13:06:48.028487Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-18T13:06:48.028487Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
1-Ayman's Facility - mat but no prod,Rk1fNTMyMzU=,arunkarthi42354test@yopmail.com,AMDYSelfSignupCompany,amdyselfsignupcompany,[],"{'id': 43381, 'company_id': 'shipper-sera', 'actual_company_id': 'amdyselfsignupcompany', 'actual_company_name': 'AMDYSelfSignupCompany', 'fm_user_id': 'coghmkvbokgr0e4ljlh0', 'email': 'arunkarthi42354test@yopmail.com', 'name': 'Arun karthi', 'roles': [{'id': '4879', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2024-04-18T13:08:35.765552Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-18T13:08:35.765553Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
1-Ayman's Facility - mat but no prod,Rk1fNTMyMzU=,arunkarthitest1test@yopmail.com,AMDYSelfSignupCompany,amdyselfsignupcompany,[],"{'id': 43382, 'company_id': 'shipper-sera', 'actual_company_id': 'amdyselfsignupcompany', 'actual_company_name': 'AMDYSelfSignupCompany', 'fm_user_id': 'coghrovbokgr0e4ljnl0', 'email': 'arunkarthitest1test@yopmail.com', 'name': 'Arun karthi', 'roles': [{'id': '4879', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2024-04-18T13:19:31.587582Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-18T13:19:31.587582Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
1-Ayman's Facility - mat but no prod,Rk1fNTMyMzU=,arunkarthitest13423test@yopmail.com,AMDYSelfSignupCompany,amdyselfsignupcompany,[],"{'id': 43383, 'company_id': 'shipper-sera', 'actual_company_id': 'amdyselfsignupcompany', 'actual_company_name': 'AMDYSelfSignupCompany', 'fm_user_id': 'coghs97bokgr0e4ljnv0', 'email': 'arunkarthitest13423test@yopmail.com', 'name': 'Arun karthi', 'roles': [{'id': '4879', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2024-04-18T13:20:36.348746Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-04-18T13:20:36.348747Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,vivinduplicatecompanynewuser4@mailinator.com,Vivin Duplicate Company New 1,vivin-duplicate-company-new-1,,"{'id': 26104, 'company_id': 'shipper-sera', 'actual_company_id': 'vivin-duplicate-company-new-1', 'actual_company_name': 'Vivin Duplicate Company New 1', 'fm_user_id': 'cdv286vn1jtd2sjsp8qg', 'email': 'vivinduplicatecompanynewuser4@mailinator.com', 'name': 'Vivinduplicatecompany Newuser4', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': None, 'carrier_type': 'Other', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2022-11-23T13:46:03.558132Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-11-23T23:07:44.231657Z', 'last_updated_by': 'vivinduplicatecompany-newuser-6879', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,newemail@g.com,RNMF TRANSPORTATION LLC,rnmf-transportation-llc,[],"{'id': 26567, 'company_id': 'shipper-sera', 'actual_company_id': 'rnmf-transportation-llc', 'actual_company_name': 'RNMF TRANSPORTATION LLC', 'fm_user_id': 'ceiitnnn1jte62bjr1ig', 'email': 'newemail@g.com', 'name': 'new test', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2022-12-23T04:30:22.245776Z', 'created_by': 'dc-manager', 'last_updated_at': '2022-12-23T04:30:22.245776Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,abc@mailinator.com,a,a,[],"{'id': 39962, 'company_id': 'shipper-sera', 'actual_company_id': 'a', 'actual_company_name': 'a', 'fm_user_id': 'c4acfn009rifb92dheog', 'email': 'abc@mailinator.com', 'name': 'a x', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2024-01-05T06:25:43.566353Z', 'created_by': 'dc-manager', 'last_updated_at': '2024-01-05T06:25:43.566353Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,testingusergroupuser7@mailinator.com,usergrouptestingselfsignup7,usergrouptestingselfsignup7,[],"{'id': 27285, 'company_id': 'shipper-sera', 'actual_company_id': 'usergrouptestingselfsignup7', 'actual_company_name': 'usergrouptestingselfsignup7', 'fm_user_id': 'cf001dk7tofd3bi8j590', 'email': 'testingusergroupuser7@mailinator.com', 'name': 'usergroup test', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-12T12:44:38.520449Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-12T12:44:38.520449Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,testingusergroupuser1@mailinator.com,usergroupenabled,usergroupenabled,[],"{'id': 27279, 'company_id': 'shipper-sera', 'actual_company_id': 'usergroupenabled', 'actual_company_name': 'usergroupenabled', 'fm_user_id': 'cevukvk7tofd3bi8i54g', 'email': 'testingusergroupuser1@mailinator.com', 'name': 'Testing User1', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-12T11:09:50.36872Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-12T11:09:50.36872Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,testingusergroupuser2@mailinator.com,usergrouptestingselfsignup2,usergrouptestingselfsignup2,[],"{'id': 27280, 'company_id': 'shipper-sera', 'actual_company_id': 'usergrouptestingselfsignup2', 'actual_company_name': 'usergrouptestingselfsignup2', 'fm_user_id': 'cevvj2c7tofd3bi8iq60', 'email': 'testingusergroupuser2@mailinator.com', 'name': 'user2 user', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-12T12:14:01.168167Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-12T12:14:01.168167Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,testingusergroupuser3@mailinator.com,usergrouptestingselfsignup3,usergrouptestingselfsignup3,[],"{'id': 27281, 'company_id': 'shipper-sera', 'actual_company_id': 'usergrouptestingselfsignup3', 'actual_company_name': 'usergrouptestingselfsignup3', 'fm_user_id': 'cevvqfk7tofd3bi8ivn0', 'email': 'testingusergroupuser3@mailinator.com', 'name': 'usergroup user', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-12T12:29:50.132321Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-12T12:29:50.132321Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,testingusergroupuser4@mailinator.com,usergrouptestingselfsignup4,usergrouptestingselfsignup4,[],"{'id': 27282, 'company_id': 'shipper-sera', 'actual_company_id': 'usergrouptestingselfsignup4', 'actual_company_name': 'usergrouptestingselfsignup4', 'fm_user_id': 'cf000kc7tofd3bi8j4g0', 'email': 'testingusergroupuser4@mailinator.com', 'name': 'user test', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-12T12:42:57.509717Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-12T12:42:57.509718Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,testingusergroupuser5@mailinator.com,usergrouptestingselfsignup5,usergrouptestingselfsignup5,[],"{'id': 27283, 'company_id': 'shipper-sera', 'actual_company_id': 'usergrouptestingselfsignup5', 'actual_company_name': 'usergrouptestingselfsignup5', 'fm_user_id': 'cf0010s7tofd3bi8j4s0', 'email': 'testingusergroupuser5@mailinator.com', 'name': 'usergroup test', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-12T12:43:47.706263Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-12T12:43:47.706263Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,testingusergroupuser6@mailinator.com,usergrouptestingselfsignup6,usergrouptestingselfsignup6,[],"{'id': 27284, 'company_id': 'shipper-sera', 'actual_company_id': 'usergrouptestingselfsignup6', 'actual_company_name': 'usergrouptestingselfsignup6', 'fm_user_id': 'cf001ak7tofd3bi8j540', 'email': 'testingusergroupuser6@mailinator.com', 'name': 'usergroup test', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-12T12:44:26.325829Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-12T12:44:26.32583Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,testingusergroupuser8@mailinator.com,usergroupenabled,usergroupenabled,,"{'id': 27287, 'company_id': 'shipper-sera', 'actual_company_id': 'usergroupenabled', 'actual_company_name': 'usergroupenabled', 'fm_user_id': 'cf007jk7tofd3bi8japg', 'email': 'testingusergroupuser8@mailinator.com', 'name': 'usergroup test', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': None, 'carrier_type': 'Other', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2023-01-12T12:57:50.694513Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-12T13:21:28.620078Z', 'last_updated_by': 'usergroup-test-1973', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,testingusergroupuser9@mailinator.com,usergrouptestingselfsignup8,usergrouptestingselfsignup8,[],"{'id': 27305, 'company_id': 'shipper-sera', 'actual_company_id': 'usergrouptestingselfsignup8', 'actual_company_name': 'usergrouptestingselfsignup8', 'fm_user_id': 'cf0d3r47tofd3bi8rgd0', 'email': 'testingusergroupuser9@mailinator.com', 'name': 'usergroup test', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-13T03:37:16.272052Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-13T03:37:16.272052Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,testingusergroupuser11@mailinator.com,usergrouptestingselfsignup12,usergrouptestingselfsignup12,,"{'id': 27307, 'company_id': 'shipper-sera', 'actual_company_id': 'usergrouptestingselfsignup12', 'actual_company_name': 'usergrouptestingselfsignup12', 'fm_user_id': 'cf0d5jc7tofd3bi8rh90', 'email': 'testingusergroupuser11@mailinator.com', 'name': 'usergroup test', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': None, 'carrier_type': 'Other', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2023-01-13T03:41:01.606508Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-13T06:43:18.511012Z', 'last_updated_by': 'usergroup-test-4968', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,testingusergroupuser12@mailinator.com,usergrouptestingselfsignup12,usergrouptestingselfsignup12,[],"{'id': 27308, 'company_id': 'shipper-sera', 'actual_company_id': 'usergrouptestingselfsignup12', 'actual_company_name': 'usergrouptestingselfsignup12', 'fm_user_id': 'cf0d5lc7tofd3bi8rhcg', 'email': 'testingusergroupuser12@mailinator.com', 'name': 'usergroup test', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-13T03:41:09.477618Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-13T03:41:09.477618Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,testingusergroupuser10@mailinator.com,usergroupdisabled,usergroupdisabled,,"{'id': 27306, 'company_id': 'shipper-sera', 'actual_company_id': 'usergroupdisabled', 'actual_company_name': 'usergroupdisabled', 'fm_user_id': 'cf0d46k7tofd3bi8rgkg', 'email': 'testingusergroupuser10@mailinator.com', 'name': 'usergroup test', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': None, 'carrier_type': 'Other', 'is_guest_user': True, 'is_first_time_visit': False, 'active': True, 'created_at': '2023-01-13T03:38:02.958161Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-13T04:11:53.295632Z', 'last_updated_by': 'usergroup-test-7814', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
8300 Haskell Ave,Rk1fNjA1ODI4,testingusergroupuser15@mailinator.com,usergrouptestingselfsignup15,usergrouptestingselfsignup15,[],"{'id': 27311, 'company_id': 'shipper-sera', 'actual_company_id': 'usergrouptestingselfsignup15', 'actual_company_name': 'usergrouptestingselfsignup15', 'fm_user_id': 'cf0fq4k7tofd3bi8spe0', 'email': 'testingusergroupuser15@mailinator.com', 'name': 'usergroup test', 'roles': [{'id': '343', 'name': 'Guest'}], 'scac': [], 'carrier_type': '', 'is_guest_user': True, 'is_first_time_visit': True, 'active': True, 'created_at': '2023-01-13T06:41:22.457978Z', 'created_by': 'dc-manager', 'last_updated_at': '2023-01-13T06:41:22.457978Z', 'last_updated_by': 'dc-manager', 'collaborator_type': 'Carrier', 'approved': False, 'customer_id': '', 'customer_id_permalink': '', 'customer_name': ''}"
